address,area,average_price,city,date,direction,elevator,firm_name,height,house_type,huxing_jiegou,image_path,image_url,jianzhuleixing,new,nianxian,region,tihu_bili,total_price,url,zhuangxiu
七星区七星区,128.83,6443,桂林,2019-8,南 北,无,东江花园(漓江路),中楼层 (共7层),4室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/f3e0dfe735c95047ffa13e87748d5be4/screenshot/1563505654_0/pc0_tU18CZyXT.jpg.q_70.jpg,板楼,0,70,七星区,一梯两户,83,https://gl.lianjia.com/ershoufang/105102694040.html,其他
象山区象山区,148.96,7385,桂林,2019-8,南 北,无,聚龙湾,高楼层 (共6层),4室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/e4178dbdbdb3fe1a3af544fcdd405fc6/screenshot/1565418969_23/pc0_Sel9bZfnX.jpg.q_70.jpg,板楼,0,70,象山区,一梯三户,110,https://gl.lianjia.com/ershoufang/105102695338.html,其他
港口区港口区,111.54,8876,防城港,2019-8,西,有,恒大御景湾,中楼层 (共30层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/2d6d9529-8535-4691-b89e-215029e38a96.jpg.120x80.jpg,塔楼,0,70,港口区,两梯六户,99,https://fcg.lianjia.com/ershoufang/105102646676.html,其他
港口区港口区,120,5800,防城港,2019-8,北,有,海湾公馆,高楼层 (共26层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/1ecf59a2-f2eb-4dbb-8a21-00bddf781770.jpg.120x80.jpg,暂无数据,0,70,港口区,十三梯四户,100,https://fcg.lianjia.com/ershoufang/105102646677.html,其他
港口区港口区,126,6508,防城港,2019-8,南,有,台湾城,高楼层 (共32层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/925a3a24-fdd2-4e74-82f8-ef4d28ebb002.jpg.120x80.jpg,暂无数据,0,70,港口区,两梯四户,82,https://fcg.lianjia.com/ershoufang/105102646772.html,精装
港口区港口区,113.69,6026,防城港,2019-8,北,有,德城.新世界,中楼层 (共11层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/964a97e7-eff1-40a9-8482-e9f2e05eccad.jpg.120x80.jpg,暂无数据,0,70,港口区,两梯四户,100,https://fcg.lianjia.com/ershoufang/105102646642.html,其他
港口区港口区,99.9,7608,防城港,2019-8,南,暂无数据,埠上桃源,中楼层 (共28层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/c87413be-f334-4780-a93d-71d00e6fc03d.jpg.120x80.jpg,塔楼,0,70,港口区,一梯四户,76,https://fcg.lianjia.com/ershoufang/105102646638.html,其他
闽侯县上街,76.83,22908,福州,2019-8,南,有,博仕后公馆,中楼层 (共32层),3室1厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/84c47841fb0700161f5fdbf6c954281a/screenshot/1564537169_0/pc0_fXT1ZAtBo.jpg.q_70.jpg,板塔结合,0,70,闽侯县,两梯四户,176,https://fz.lianjia.com/ershoufang/105102542758.html,精装
港口区港口区,131.09,7019,防城港,2019-8,南,有,台湾城,高楼层 (共15层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/79608763-ad85-4208-9bb4-baeae11dd911.jpg.120x80.jpg,板楼,0,70,港口区,两梯五户,92,https://fcg.lianjia.com/ershoufang/105102646920.html,其他
港口区港口区,117.63,6121,防城港,2019-8,南,有,德城.新世界,低楼层 (共17层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/0f0b33e0-4551-472f-ac1e-5c730b292bda.jpg.120x80.jpg,暂无数据,0,70,港口区,两梯四户,72,https://fcg.lianjia.com/ershoufang/105102646678.html,其他
港口区港口区,132.86,4968,防城港,2019-8,南,有,三顺财富中心,低楼层 (共30层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/cb84963d-323f-4638-83ca-067f19a4d0b0.JPG.120x80.jpg,暂无数据,0,70,港口区,三梯九户,66,https://fcg.lianjia.com/ershoufang/105102646771.html,精装
港口区港口区,132.81,6288,防城港,2019-8,南,暂无数据,三生云海观邸,中楼层 (共32层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/0ae3629a-33c3-45b2-86c4-8dc7dcb9d4a2.jpg.120x80.jpg,暂无数据,0,70,港口区,一梯十户,100,https://fcg.lianjia.com/ershoufang/105102646684.html,其他
港口区港口区,120.01,5500,防城港,2019-8,北,有,台湾城,中楼层 (共17层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/60c3732f-3d1a-4ef2-9cfd-1b3d39ff5f17.jpg.120x80.jpg,板楼,0,70,港口区,两梯四户,66,https://fcg.lianjia.com/ershoufang/105102646796.html,其他
港口区港口区,126,6508,防城港,2019-8,南,有,台湾城,低楼层 (共32层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/f98b5878-5afc-4d92-8356-4e19cc0c9bc0.jpg.120x80.jpg,暂无数据,0,70,港口区,两梯四户,82,https://fcg.lianjia.com/ershoufang/105102646775.html,精装
港口区港口区,136.9,5260,防城港,2019-8,南,有,三生云海观邸,高楼层 (共32层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/de47f834-4d6e-417c-bdc8-bbc2ed6b8426.jpg.120x80.jpg,暂无数据,0,70,港口区,九梯十户,72,https://fcg.lianjia.com/ershoufang/105102646699.html,其他
港口区港口区,108.99,4854,防城港,2019-8,东,有,现代印象城,高楼层 (共30层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/7c2b9739-adb4-4361-9c98-e02cc704169a.jpg.120x80.jpg,塔楼,0,70,港口区,八梯六户,100,https://fcg.lianjia.com/ershoufang/105102646700.html,其他
港口区港口区,143.8,6697,防城港,2019-8,南,有,明珠园,中楼层 (共31层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/587bea2d-7b7f-4c38-8acf-27114b43ee50.jpg.120x80.jpg,暂无数据,0,70,港口区,两梯四户,100,https://fcg.lianjia.com/ershoufang/105102705517.html,毛坯
港口区港口区,126.8,7887,防城港,2019-8,南,有,龍正中央海洋公園,高楼层 (共18层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/ee47e2c3-da64-4258-bca4-c5fcae1d04b0.jpg.120x80.jpg,暂无数据,0,70,港口区,两梯三户,100,https://fcg.lianjia.com/ershoufang/105102646989.html,其他
港口区港口区,47.93,6447,防城港,2019-8,南,有,晨华·红林海湾,中楼层 (共31层),1室0厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/2f16db2f-92e5-4752-a6ec-3c309342045a.jpg.120x80.jpg,暂无数据,0,70,港口区,四梯十一户,100,https://fcg.lianjia.com/ershoufang/105102646610.html,其他
港口区港口区,141.93,5306,防城港,2019-8,南 北,有,万基中央公館,低楼层 (共15层),4室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/e938b088-ac24-484b-8044-a577cd16a7ec.jpg.120x80.jpg,塔楼,0,70,港口区,一梯两户,100,https://fcg.lianjia.com/ershoufang/105102647421.html,其他
港口区港口区,106.99,6076,防城港,2019-8,南,有,台湾城,中楼层 (共17层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/e6c2e409-c648-48e9-80a6-9aff543c427e.jpg.120x80.jpg,暂无数据,0,70,港口区,两梯四户,65,https://fcg.lianjia.com/ershoufang/105102646944.html,其他
港口区港口区,121.48,6010,防城港,2019-8,南,暂无数据,三生云海观邸,中楼层 (共32层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/0d0a86eb-29c9-4f3c-84f1-b3602f682ab9.jpg.120x80.jpg,暂无数据,0,70,港口区,一梯十户,73,https://fcg.lianjia.com/ershoufang/105102646721.html,其他
港口区港口区,123,5935,防城港,2019-8,东南,有,荣华国际新城,中楼层 (共18层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/205c9de7-bee0-45ee-a99c-aa378dab1396.jpg.120x80.jpg,暂无数据,0,70,港口区,两梯四户,73,https://fcg.lianjia.com/ershoufang/105102647105.html,其他
港口区港口区,129.26,5571,防城港,2019-8,南,有,万基中央公館,低楼层 (共15层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/cf38bc79-2df2-458d-b396-9466a8ea397c.jpg.120x80.jpg,塔楼,0,70,港口区,一梯两户,72,https://fcg.lianjia.com/ershoufang/105102646719.html,其他
港口区港口区,175,6572,防城港,2019-8,南,有,龍正中央海洋公園,高楼层 (共18层),4室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/b1556a24-fe06-4842-98e1-90a9a9160acb.jpg.120x80.jpg,暂无数据,0,70,港口区,两梯三户,115,https://fcg.lianjia.com/ershoufang/105102646728.html,简装
港口区港口区,47.93,6260,防城港,2019-8,南,有,晨华·红林海湾,中楼层 (共31层),1室1厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/60be5f04-bb95-44d9-83c2-66d7b1dcc753.jpg.120x80.jpg,暂无数据,0,70,港口区,四梯十一户,30,https://fcg.lianjia.com/ershoufang/105102751382.html,其他
港口区港口区,48,6250,防城港,2019-8,北,有,晨华·红林海湾,低楼层 (共31层),1室0厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/a84cc865-26f1-4217-8925-811a28c1d181.jpg.120x80.jpg,板楼,0,70,港口区,四梯十一户,30,https://fcg.lianjia.com/ershoufang/105102646649.html,其他
港口区港口区,25.05,7585,防城港,2019-8,东北,有,龙光阳光海岸三期,低楼层 (共19层),1室0厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/2951e7b5-d2e1-4383-8794-cd4eebe01488.jpg.120x80.jpg,板塔结合,0,70,港口区,六梯四十六户,19,https://fcg.lianjia.com/ershoufang/105102647459.html,简装
港口区港口区,47.89,7935,防城港,2019-8,东 南,有,桂海·塞纳庄园,高楼层 (共30层),1室1厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/a4b0f077-2175-456c-94c5-84b6087ee402.jpg.120x80.jpg,板楼,0,70,港口区,两梯十七户,38,https://fcg.lianjia.com/ershoufang/105102720914.html,简装
港口区港口区,126.62,6500,防城港,2019-8,西,有,晟大海湾城,中楼层 (共27层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/8a05846b-470a-49fc-a3e0-89ef674ee5fd.jpg.120x80.jpg,板塔结合,0,70,港口区,两梯六户,100,https://fcg.lianjia.com/ershoufang/105102647638.html,其他
港口区港口区,168.06,6992,防城港,2019-8,西,有,龙光·阳光海岸二期,中楼层 (共17层),4室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/9b3ff797-81da-4164-aeea-374fe5bce692.jpg.120x80.jpg,板塔结合,0,70,港口区,两梯四户,100,https://fcg.lianjia.com/ershoufang/105102647442.html,其他
港口区港口区,126,6508,防城港,2019-8,南,有,瑞海尚都,高楼层 (共21层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/c246c5d1-0e46-4f3a-aec6-c76174d5d9b2.jpg.120x80.jpg,暂无数据,0,70,港口区,两梯五户,82,https://fcg.lianjia.com/ershoufang/105102647662.html,其他
港口区港口区,135.1,7743,防城港,2019-8,南,有,晨华·红林海湾,高楼层 (共32层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/e5170183-3dfc-4f03-bbcc-f64367cad272.jpg.120x80.jpg,暂无数据,0,70,港口区,两梯三户,100,https://fcg.lianjia.com/ershoufang/105102647528.html,其他
港口区港口区,92.11,8143,防城港,2019-8,西北,有,恒大御景湾,中楼层 (共30层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/99f427ca-83ad-4a58-8bd9-b6c2e9adc082.jpg.120x80.jpg,塔楼,0,70,港口区,两梯六户,75,https://fcg.lianjia.com/ershoufang/105102646860.html,其他
港口区港口区,80.44,9200,防城港,2019-8,西南,有,恒大御景湾,中楼层 (共30层),2室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/c4be8afb-55f8-41ff-b5da-cc16d369b65e.jpg.120x80.jpg,塔楼,0,70,港口区,两梯六户,74,https://fcg.lianjia.com/ershoufang/105102664263.html,精装
港口区港口区,115.1,6673,防城港,2019-8,南,有,荣华国际新城,高楼层 (共24层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/e683c223-57ae-4b32-a6f0-74e892cb1830.jpg.120x80.jpg,暂无数据,0,70,港口区,两梯四户,100,https://fcg.lianjia.com/ershoufang/105102647914.html,其他
港口区港口区,132.35,6196,防城港,2019-8,北,有,三生云海观邸,高楼层 (共32层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/c3b65733-e3e3-444e-bb89-c858829a3d7b.jpg.120x80.jpg,暂无数据,0,70,港口区,九梯十户,82,https://fcg.lianjia.com/ershoufang/105102647714.html,其他
港口区港口区,132.81,6000,防城港,2019-8,南,有,三生云海观邸,高楼层 (共32层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/6bf6f5bb-60b7-45f8-800d-0a9bfb62512f.jpg.120x80.jpg,暂无数据,0,70,港口区,九梯十户,100,https://fcg.lianjia.com/ershoufang/105102647738.html,其他
港口区港口区,94,7447,防城港,2019-8,南,有,恒大御景湾,低楼层 (共30层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/0dc52792-7ba5-4b43-a7e6-0fd2c2f039cf.jpg.120x80.jpg,塔楼,0,70,港口区,两梯六户,70,https://fcg.lianjia.com/ershoufang/105102700343.html,精装
港口区港口区,150.36,5713,防城港,2019-8,北,有,海怡岛,中楼层 (共18层),4室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/98673e6b-9b35-41f7-a33f-34d778c87d1a.jpg.120x80.jpg,板楼,0,70,港口区,两梯五户,100,https://fcg.lianjia.com/ershoufang/105102647759.html,其他
港口区港口区,93.72,5336,防城港,2019-8,南 北,有,蓬莱嘉园,中楼层 (共11层),2室1厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/ccca5e8c-6aec-4531-8ff9-34834568cd17.jpg.120x80.jpg,板塔结合,0,70,港口区,一梯六户,50,https://fcg.lianjia.com/ershoufang/105102647975.html,精装
港口区港口区,91.7,4908,防城港,2019-8,南,有,现代印象城,高楼层 (共30层),2室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/ec72aab4-bdf1-433e-ab91-3b522150aa39.jpg.120x80.jpg,暂无数据,0,70,港口区,八梯六户,45,https://fcg.lianjia.com/ershoufang/105102715934.html,简装
港口区港口区,92,6740,防城港,2019-8,南,有,明珠园,高楼层 (共31层),2室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/5aacbd54-f236-4149-a5bc-64b251ff4a7d.jpg.120x80.jpg,暂无数据,0,70,港口区,两梯六户,62,https://fcg.lianjia.com/ershoufang/105102717167.html,毛坯
港口区港口区,88.66,7219,防城港,2019-8,南,有,夏威夷豪庭,高楼层 (共32层),2室1厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/6a7fb936-a740-4cf0-8f89-4f9a7efb4639.jpg.120x80.jpg,暂无数据,0,70,港口区,两梯五户,64,https://fcg.lianjia.com/ershoufang/105102701840.html,简装
港口区港口区,88.38,6563,防城港,2019-8,东南,有,夏威夷豪庭,中楼层 (共25层),2室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/71632cbb-cf6c-48bb-90f7-f0f7e30421e9.jpg.120x80.jpg,塔楼,0,70,港口区,三梯八户,58,https://fcg.lianjia.com/ershoufang/105102720798.html,毛坯
港口区港口区,91.32,8542,防城港,2019-8,南,有,恒大御景湾,高楼层 (共32层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/6b0530bd-926e-4807-ba30-61e579f0465c.jpg.120x80.jpg,板塔结合,0,70,港口区,两梯四户,78,https://fcg.lianjia.com/ershoufang/105102646866.html,其他
港口区港口区,125.27,6802,防城港,2019-8,南 北,有,钻石园,高楼层 (共38层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/eab6836b-8bc2-4431-ac17-9c134bd75065.jpg.120x80.jpg,暂无数据,0,70,港口区,两梯四户,100,https://fcg.lianjia.com/ershoufang/105102648181.html,毛坯
港口区港口区,308.93,4856,防城港,2019-8,东南,有,天寓广场,高楼层 (共12层),6室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/79aa38e2-6b0f-4390-9626-b047c9f72559.jpg.120x80.jpg,暂无数据,0,70,港口区,两梯两户,150,https://fcg.lianjia.com/ershoufang/105102648062.html,其他
港口区港口区,120.58,5308,防城港,2019-8,北,有,海湾公馆,低楼层 (共26层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/7118170f-85c0-49f4-b890-f563a8709618.jpg.120x80.jpg,暂无数据,0,70,港口区,两梯四户,64,https://fcg.lianjia.com/ershoufang/105102647951.html,其他
港口区港口区,141.91,6554,防城港,2019-8,南,有,明珠园,中楼层 (共31层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/cbd495e3-a999-4f45-ba4a-792c90fce038.jpg.120x80.jpg,塔楼,0,70,港口区,两梯四户,93,https://fcg.lianjia.com/ershoufang/105102649250.html,毛坯
港口区港口区,81.41,6142,防城港,2019-8,西南,有,夏威夷豪庭,低楼层 (共25层),2室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/a1c7a1ce-ea23-4362-ac50-2cbaba3117e9.jpg.120x80.jpg,塔楼,0,70,港口区,两梯八户,50,https://fcg.lianjia.com/ershoufang/105102738063.html,其他
港口区港口区,128.18,6905,防城港,2019-8,南,有,台湾城,中楼层 (共17层),4室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/de222cb1-e777-42a2-bdff-7e9e8aca4557.jpg.120x80.jpg,板楼,0,70,港口区,两梯四户,100,https://fcg.lianjia.com/ershoufang/105102648065.html,其他
港口区港口区,91.99,7175,防城港,2019-8,东南,有,博鑫双湾国际,低楼层 (共31层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/d00699b2-0e03-44f4-b39f-d817bfa6d417.jpg.120x80.jpg,板塔结合,0,70,港口区,两梯六户,66,https://fcg.lianjia.com/ershoufang/105102722472.html,简装
港口区港口区,80.5,10311,防城港,2019-8,西南,有,恒大御景湾,高楼层 (共26层),2室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/5d21f56b-c106-4d38-9159-2fbd586a27e7.jpg.120x80.jpg,塔楼,0,70,港口区,两梯六户,83,https://fcg.lianjia.com/ershoufang/105102646937.html,其他
港口区港口区,101.5,6306,防城港,2019-8,南,有,晨华·红林海湾,中楼层 (共31层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/5e18f4c2-4308-4563-9451-c7fa264d7ce0.jpg.120x80.jpg,暂无数据,0,70,港口区,四梯十一户,64,https://fcg.lianjia.com/ershoufang/105102732355.html,毛坯
银海区银海区,91,7143,北海,2019-8,南,有,融和海韵佳园,中楼层 (共18层),2室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/358ebcae542401e9edf47034a265b743/screenshot/1566898153_0/pc0_eWGXaKzi8.jpg.q_70.jpg,板塔结合,0,70,银海区,两梯四户,65,https://bh.lianjia.com/ershoufang/105101894879.html,简装
港口区港口区,113.95,7767,防城港,2019-8,南,有,龙光·阳光海岸二期,低楼层 (共30层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/ddc4dafa-4e6d-465b-adfa-62793740505c.jpg.120x80.jpg,板塔结合,0,70,港口区,两梯七户,100,https://fcg.lianjia.com/ershoufang/105102674815.html,其他
港口区港口区,83,8193,防城港,2019-8,南,有,海湾1号,低楼层 (共32层),2室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/4d06f7bc-46c9-454f-923b-8c57c8609b8d.jpg.120x80.jpg,板塔结合,0,70,港口区,十梯四户,68,https://fcg.lianjia.com/ershoufang/105102647011.html,其他
港口区港口区,120.03,6249,防城港,2019-8,西南,有,荣兴·亚太国际,高楼层 (共28层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/1f05d63d-5a91-4909-b33a-892a5040f4c9.jpg.120x80.jpg,暂无数据,0,70,港口区,六梯六户,75,https://fcg.lianjia.com/ershoufang/105102664688.html,其他
港口区港口区,90,8334,防城港,2019-8,南,有,恒大御景湾,低楼层 (共28层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/54446c4a-a983-4191-a30f-7ba2c37d6581.jpg.120x80.jpg,暂无数据,0,70,港口区,两梯四户,75,https://fcg.lianjia.com/ershoufang/105102646968.html,其他
港口区港口区,95.07,8521,防城港,2019-8,南,有,恒大御景湾,高楼层 (共30层),3室1厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/13bd9627-7bfd-49d7-8bba-50c1b6f6d368.jpg.120x80.jpg,塔楼,0,70,港口区,两梯六户,81,https://fcg.lianjia.com/ershoufang/105102647059.html,其他
港口区港口区,110.58,7235,防城港,2019-8,南,有,埠上桃源,低楼层 (共29层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/00fa0861-f762-475f-b79d-b1fc9be57a92.jpg.120x80.jpg,塔楼,0,70,港口区,两梯四户,80,https://fcg.lianjia.com/ershoufang/105102692512.html,其他
银海区银海区,88.45,9045,北海,2019-8,南 北,有,金癸领海郡,低楼层 (共26层),2室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/61358671467baccbc368c069a6ccdcf0/screenshot/1564545481_0/pc0_gvc8v0Kch.jpg.q_70.jpg,板塔结合,0,70,银海区,两梯五户,80,https://bh.lianjia.com/ershoufang/105102774180.html,精装
银海区银海区,89,5899,北海,2019-8,南 北,有,赫尔馨居,低楼层 (共16层),2室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/1f666aaa568f3656bbf8c85f40936a92/screenshot/1564971567_0/pc0_FIchASr23.jpg.q_70.jpg,板塔结合,0,70,银海区,一梯两户,100,https://bh.lianjia.com/ershoufang/105102789468.html,精装
防城区防城区,90.3,4652,防城港,2019-8,南,暂无数据,佳润文昌国际,低楼层 (共17层),2室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/2d2def7e-d05e-44de-960f-c1e598b90900.jpg.120x80.jpg,暂无数据,0,70,防城区,一梯六户,42,https://fcg.lianjia.com/ershoufang/105102647034.html,其他
港口区港口区,95,6527,防城港,2019-8,南,有,铜锣湾,高楼层 (共34层),2室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/0f3409cb-2a19-42d8-8317-9ed53d449c0a.jpg.120x80.jpg,暂无数据,0,70,港口区,三梯八户,62,https://fcg.lianjia.com/ershoufang/105102647013.html,其他
港口区港口区,70.09,9274,防城港,2019-8,南,有,恒大御景湾,高楼层 (共29层),2室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/3d629c5c-6807-47d5-a3f3-f9f481739a9c.jpg.120x80.jpg,板塔结合,0,70,港口区,两梯五户,65,https://fcg.lianjia.com/ershoufang/105102755169.html,精装
港口区港口区,90,8667,防城港,2019-8,南,有,恒大御景湾,中楼层 (共32层),3室1厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/9d32186b-9bdc-4707-936c-265e7ce86aeb.jpg.120x80.jpg,板塔结合,0,70,港口区,两梯四户,78,https://fcg.lianjia.com/ershoufang/105102646888.html,其他
港口区港口区,69.88,9731,防城港,2019-8,南,有,恒大御景湾,高楼层 (共29层),2室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/a00dd14f-6e2f-4560-8d44-4791fe6d7fa7.jpg.120x80.jpg,板塔结合,0,70,港口区,两梯五户,68,https://fcg.lianjia.com/ershoufang/105102755485.html,精装
港口区港口区,80.78,7057,防城港,2019-8,南,有,龙光·阳光海岸一期,中楼层 (共27层),2室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/c1188a69-ff39-4d70-8bac-aea3597bcb79.jpg.120x80.jpg,塔楼,0,70,港口区,两梯八户,57,https://fcg.lianjia.com/ershoufang/105102755794.html,其他
银海区银海区,89.88,9458,北海,2019-8,南,有,大都·金沙湾,低楼层 (共33层),2室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/94d1a9b8e692b5a23e1bc9394abefe4a/screenshot/1565498394_0/pc0_yWzXb8nQq.jpg.q_70.jpg,板塔结合,0,70,银海区,两梯四户,85,https://bh.lianjia.com/ershoufang/105102803952.html,精装
银海区银海区,85.88,6987,北海,2019-8,南,有,穗丰金湾,中楼层 (共30层),2室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/b4a595270c98aec87bc1b5aac43e8d1b/screenshot/1564974562_0/pc0_77zNQjODr.jpg.q_70.jpg,板塔结合,0,70,银海区,两梯八户,60,https://bh.lianjia.com/ershoufang/105102791837.html,精装
港口区港口区,80,5563,防城港,2019-8,西,有,博鑫双湾国际,中楼层 (共31层),2室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/71469031-b628-49a0-944b-c1b0cdb99464.jpg.120x80.jpg,板塔结合,0,70,港口区,两梯六户,100,https://fcg.lianjia.com/ershoufang/105102755837.html,简装
港口区港口区,59.62,6206,防城港,2019-8,南,有,博鑫双湾国际,中楼层 (共31层),2室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/5eb5e5f7-3138-4b8c-ae9d-bc812e75cd1b.jpg.120x80.jpg,暂无数据,0,70,港口区,三梯十五户,37,https://fcg.lianjia.com/ershoufang/105102769817.html,精装
银海区银海区,89.98,11114,北海,2019-8,南,有,大都·金沙湾,中楼层 (共32层),2室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/7a56d8df00d2e8e7518d3f4bc99fa515/screenshot/1566459870_0/pc0_meaocXJu2.jpg.q_70.jpg,板塔结合,0,70,银海区,两梯四户,100,https://bh.lianjia.com/ershoufang/105102871413.html,其他
银海区银海区,88.85,7035,北海,2019-8,南,有,海湾茗园,中楼层 (共29层),2室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/44a65f9f7382f955b402bf01ec8a1834/screenshot/1559810196_2/pc0_O9xIWHARL.jpg.q_70.jpg,板塔结合,0,70,银海区,两梯五户,100,https://bh.lianjia.com/ershoufang/105102476815.html,精装
港口区港口区,114,5264,防城港,2019-8,南,有,荣华国际新城,低楼层 (共24层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/ce9f36d9-358d-4641-8f2e-c7048f567c3d.jpg.120x80.jpg,暂无数据,0,70,港口区,两梯四户,60,https://fcg.lianjia.com/ershoufang/105102794851.html,精装
港口区港口区,79.8,9086,防城港,2019-8,南,有,恒大御景湾,中楼层 (共32层),2室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/af87acac-9775-4bb3-a6ac-d1f4851d9c34.jpg.120x80.jpg,板塔结合,0,70,港口区,两梯四户,100,https://fcg.lianjia.com/ershoufang/105102764708.html,精装
港口区港口区,69.88,9016,防城港,2019-8,南,有,恒大御景湾,中楼层 (共29层),2室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/2d5cb2a7-bdd1-4d64-9aab-69fd6428807d.jpg.120x80.jpg,板塔结合,0,70,港口区,两梯五户,63,https://fcg.lianjia.com/ershoufang/105102647281.html,精装
银海区银海区,91,10440,北海,2019-8,南 北,有,金昌森海豪庭观邸,低楼层 (共33层),2室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/9ae84ea870d3d09f3872ffaad38f4da5/screenshot/1559797251_1/pc0_tHHN4QVAq.jpg.q_70.jpg,板塔结合,0,70,银海区,两梯六户,95,https://bh.lianjia.com/ershoufang/105101842986.html,简装
港口区港口区,138.54,5053,防城港,2019-8,南 北,有,三顺财富中心,低楼层 (共30层),3室2厅,暂无数据,,https://image1.ljcdn.com/450500-inspection/769df272-0a6c-48a6-b678-3f44caabf4f7.jpg.120x80.jpg,暂无数据,0,70,港口区,三梯九户,70,https://fcg.lianjia.com/ershoufang/105102647879.html,其他
